id,date,client_id,item_id,item_name,quantity,unit_price,tax_percentage,total_product,total
1823,2025-12-15,888,673,COLLAR T S-M 15MM 30-45CM NEGRO NYLON,1.0,20168.067227,19.0,20168.067227,24000.0
1822,2025-12-15,888,2655,"TRAQUEA 6""",1.0,3523.809524,5.0,3523.809524,3700.0
1821,2025-12-13,888,1352,EF MIEDO GOTAS 30 ML,1.0,28000.0,0.0,28000.0,28000.0
1820,2025-12-13,839,1527,F MAX CAT CASTRADO 3 KG,1.0,76190.0,5.0,76190.0,80000.0
1819,2025-12-13,888,1411,MUNGOS CABANOS X 200 GR,1.0,11428.571429,5.0,11428.571429,12000.0
1818,2025-12-13,888,1047,CALCIUM MILK BONE 12 UDS 288 G,1.0,2381.0,5.0,2381.0,19498.0
1818,2025-12-13,888,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,19498.0
1818,2025-12-13,888,2653,OREJA DE RES EN ROLLO,1.0,4761.904762,5.0,4761.904762,19498.0
1818,2025-12-13,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,19498.0
1817,2025-12-12,888,2118,PLACA IDENT HUESO PEQUEÑO ALUMINIO MORADO BASIC,1.0,21008.0,19.0,21008.0,25000.0
1816,2025-12-12,27,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
1815,2025-12-12,888,2650,HUESO CERDO,1.0,7619.047619,5.0,7619.047619,8000.0
1814,2025-12-12,888,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,45875.0
1813,2025-12-12,888,928,SIMPARICA 20 MG CAJA 1 TABLETA,1.0,40500.0,0.0,40500.0,83401.0
1813,2025-12-12,888,927,SIMPARICA 10 MG CAJA 1 TABLETA,1.0,38900.0,0.0,38900.0,83401.0
1813,2025-12-12,888,2194,CHURU CHICKEN RECIPE WRAPS CHIKEN WITH SALMON RECIPE,1.0,3810.0,5.0,3810.0,83401.0
1812,2025-12-12,888,2650,HUESO CERDO,1.0,5619.047619,5.0,5619.047619,47900.0
1812,2025-12-12,888,2514,PELUCHE DE HALAR,1.0,35294.0,19.0,35294.0,47900.0
1811,2025-12-12,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,101199.0
1811,2025-12-12,200,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,101199.0
1811,2025-12-12,200,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,101199.0
1811,2025-12-12,200,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,101199.0
1810,2025-12-11,888,393,TERMO BLU MULTICOLOR,1.0,16806.722689,19.0,16806.722689,20000.0
1809,2025-12-11,888,1754,CORREA PERRO SPORT AHOGO GC13/170COLORES VARIADOS,1.0,58991.596639,19.0,58991.596639,70200.0
1808,2025-12-11,888,1389,"TRAQUEA DESHIDRATADA 10"" UND",1.0,8403.361345,19.0,8403.361345,10000.0
1807,2025-12-11,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,123999.0
1806,2025-12-11,888,671,COLLAR T S-M 15MM 30-45CM PURPURA NYLON,1.0,14666.0,19.0,14666.0,47452.0
1806,2025-12-11,888,2076,PLACA IDENT HUESO GRANDE ALUMINIO ROSA BASIC,1.0,25210.0,19.0,25210.0,47452.0
1805,2025-12-10,888,633,CEPILLO DE DIENTES DOBLE,1.0,2941.176471,19.0,2941.176471,3500.0
1804,2025-12-10,888,2365,CORBATIN S - MEOW DESIGN,1.0,23529.411765,19.0,23529.411765,28000.0
1803,2025-12-10,888,2210,INABA CAT SNACK CHURU - POLLO Y QUESO,1.0,13333.0,5.0,13333.0,14000.0
1802,2025-12-10,888,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1801,2025-12-10,888,2365,CORBATIN S - MEOW DESIGN,1.0,23529.411765,19.0,23529.411765,28000.0
1800,2025-12-09,888,1352,EF MIEDO GOTAS 30 ML,1.0,28000.0,0.0,28000.0,28000.0
1799,2025-12-09,888,105,SHINNING BALL,1.0,12605.042017,19.0,12605.042017,15000.0
1798,2025-12-09,1164,522,SET ARNES MICHI G,1.0,34453.781513,19.0,34453.781513,57614.0
1798,2025-12-09,1164,848,COMEDERO DOBLE SMARTY 330 ML FUSCIA,1.0,13961.0,19.0,13961.0,57614.0
1797,2025-12-09,785,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,75100.0
1797,2025-12-09,785,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,75100.0
1796,2025-12-09,888,2328,ALANA BANDANA XS,2.0,25210.0,19.0,50420.0,60000.0
1795,2025-12-09,888,1754,CORREA PERRO SPORT AHOGO GC13/170COLORES VARIADOS,1.0,58991.596639,19.0,58991.596639,70200.0
1794,2025-12-09,888,2735,RENOVAPET ENJUAGUE BUCAR X 60 ML,1.0,31008.0,19.0,31008.0,36900.0
1793,2025-12-06,888,2691,GALLETA CORDERO PEREJIL 150 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,38700.0
1793,2025-12-06,888,2365,CORBATIN S - MEOW DESIGN,1.0,23277.310924,19.0,23277.310924,38700.0
1792,2025-12-06,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,3500.0
1791,2025-12-06,888,2365,CORBATIN S - MEOW DESIGN,1.0,23529.411765,19.0,23529.411765,28000.0
1790,2025-12-06,1163,1546,F MAX CAT P.LINE ADULTO FRANGO ARROZ 3KG,1.0,69429.0,5.0,69429.0,175475.0
1790,2025-12-06,1163,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,175475.0
1790,2025-12-06,1163,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,175475.0
1790,2025-12-06,1163,817,COMEDERO DOBLE TRENDY DINNER 350 ML FF VERDE,1.0,15126.05042,19.0,15126.05042,175475.0
1790,2025-12-06,1163,813,COMEDERO TRENDY DINNER 350 ML FF VERDE,1.0,10924.369748,19.0,10924.369748,175475.0
1789,2025-12-06,888,522,SET ARNES MICHI G,1.0,34453.781513,19.0,34453.781513,41000.0
1788,2025-12-06,888,2365,CORBATIN S - MEOW DESIGN,2.0,23529.411765,19.0,47058.82353,56000.0
1787,2025-12-06,849,2333,ARENERO + PLATO L,1.0,89000.0,19.0,89000.0,105910.0
1786,2025-12-06,888,1598,HYDRA GROOMERS COLOGNE FOREVER VIP X130 ML,1.0,35630.0,19.0,35630.0,42400.0
1785,2025-12-06,888,1409,GALLETAS MIXTAS 200 GR DOWOLF,1.0,10476.190476,5.0,10476.190476,22000.0
1785,2025-12-06,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,22000.0
1784,2025-12-06,888,285,DN INDOOR CAT X 6 LBS,1.0,83220.0,5.0,83220.0,87381.0
1783,2025-12-05,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,37650.0
1783,2025-12-05,888,1412,MUNGOS SALCHICHAS X 200 GR,1.0,12524.0,5.0,12524.0,37650.0
1782,2025-12-05,888,927,SIMPARICA 10 MG CAJA 1 TABLETA,1.0,38900.0,0.0,38900.0,38900.0
1781,2025-12-05,888,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,76700.0
1781,2025-12-05,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,76700.0
1780,2025-12-05,888,1352,EF MIEDO GOTAS 30 ML,1.0,28000.0,0.0,28000.0,28000.0
1779,2025-12-05,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1778,2025-12-05,888,2655,"TRAQUEA 6""",1.0,7619.047619,5.0,7619.047619,21150.0
1778,2025-12-05,888,1412,MUNGOS SALCHICHAS X 200 GR,1.0,12524.0,5.0,12524.0,21150.0
1777,2025-12-05,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1776,2025-12-05,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1775,2025-12-05,888,2731,DOG CHURU CHICKEN VEGETABLES (VERDE),1.0,13333.333333,5.0,13333.333333,14000.0
1774,2025-12-05,1162,1654,CASA PLAST MEDIANA GRIS - VERDE,1.0,184873.94958,19.0,184873.94958,220000.0
1773,2025-12-05,1057,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,122699.0
1773,2025-12-05,1057,2726,CHURU TUNA RECIPE WITH CRAB FLAVOR,1.0,13333.333333,5.0,13333.333333,122699.0
1773,2025-12-05,1057,2208,INABA CAT SNACK CHURU - ATUN Y VIERA 56 GR,1.0,13333.0,5.0,13333.0,122699.0
1772,2025-12-05,1161,2621,RENOVAPET ENJUAGUE BUCAL,1.0,45630.252101,19.0,45630.252101,100800.0
1772,2025-12-05,1161,2736,RENOVAPET GEL DENTAL X 60 GR,1.0,39076.0,19.0,39076.0,100800.0
1771,2025-12-05,888,1352,EF MIEDO GOTAS 30 ML,1.0,28000.0,0.0,28000.0,28000.0
1770,2025-12-03,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1769,2025-12-03,888,2655,"TRAQUEA 6""",1.0,7619.047619,5.0,7619.047619,21150.0
1769,2025-12-03,888,1412,MUNGOS SALCHICHAS X 200 GR,1.0,12524.0,5.0,12524.0,21150.0
1768,2025-12-03,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,101399.0
1768,2025-12-03,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,101399.0
1768,2025-12-03,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,101399.0
1768,2025-12-03,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,101399.0
1767,2025-12-02,888,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,94700.0
1766,2025-12-02,1160,1155,TULA MASCOTA MARLEY,1.0,112605.042017,19.0,112605.042017,134000.0
1765,2025-12-02,888,2328,ALANA BANDANA XS,1.0,25210.0,19.0,25210.0,30000.0
1764,2025-12-02,888,2330,ALANA BANDANA M,1.0,25210.0,19.0,25210.0,30000.0
1763,2025-12-02,888,1474,MUNGOS POLLO X 200 GR,1.0,10619.0,5.0,10619.0,11150.0
1762,2025-12-02,323,2669,COLLAR AJUSTABLE MYLU XS 9I6,1.0,20924.369748,19.0,20924.369748,117399.0
1762,2025-12-02,323,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,117399.0
1762,2025-12-02,323,665,COLLAR T XS-S 10MM 20-35CM NARANJA NYLON,1.0,15126.05042,19.0,15126.05042,117399.0
1762,2025-12-02,323,2124,PLACA IDENT CIRCULO PEQUEÑO ALUMINIO CELESTE BASIC,1.0,21008.0,19.0,21008.0,117399.0
1762,2025-12-02,323,2134,PLACA IDENT CORAZON PEQUEÑO ALUMINIO MORADO BASIC,1.0,21008.0,19.0,21008.0,117399.0
1761,2025-12-01,1159,2684,ARNES DE CAMINATA PECHERA TOBY M 5QC,1.0,58739.495798,19.0,58739.495798,101740.0
1761,2025-12-01,1159,698,CORREA XL AZUL CLARO CLASSIC,1.0,33445.0,19.0,33445.0,101740.0
1760,2025-12-01,888,2618,CLEO POLLO X 300GR,1.0,19047.619048,5.0,19047.619048,20000.0
1759,2025-12-01,785,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,75900.0
1759,2025-12-01,785,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,75900.0
1758,2025-12-01,644,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,48999.0
1757,2025-12-01,888,2175,PELOTA GIGWIBALLTENNIS L,1.0,39818.0,19.0,39818.0,37907.0
1756,2025-11-29,888,2707,CORREA IMPORT EXTREME SOLID ROSADA,1.0,35714.0,19.0,35714.0,65650.0
1756,2025-11-29,888,2695,COLLAR IMPORT EXTREME SOLID TALLA S ROSA,1.0,19454.0,19.0,19454.0,65650.0
1755,2025-11-29,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,11000.0
1754,2025-11-29,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
1753,2025-11-27,888,2365,CORBATIN S - MEOW DESIGN,1.0,22680.0,19.0,22680.0,26989.0
1752,2025-11-27,888,749,"C ADULT TOY BREED 4,5LB",1.0,80952.380952,5.0,80952.380952,85000.0
1751,2025-11-27,888,1441,PATAS DE POLLO POR UNIDAD,2.0,950.0,5.0,1900.0,1995.0
1750,2025-11-27,888,2556,TOW HIGH PRAIRIE PUPPY 1KG,1.0,39047.619048,5.0,39047.619048,41000.0
1749,2025-11-27,888,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,94700.0
1748,2025-11-27,785,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,77700.0
1748,2025-11-27,785,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,77700.0
1748,2025-11-27,785,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,77700.0
1747,2025-11-26,216,1811,CAMA PLASTICA SIESTA DELUXE 4 ROSA,1.0,61260.504202,19.0,61260.504202,72900.0
1746,2025-11-26,1158,2737,C I/D LOW FAT 8.5 LB,1.0,190476.190476,5.0,190476.190476,200000.0
1745,2025-11-25,888,291,TOW HIGH PRAIRIE X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1744,2025-11-24,888,291,TOW HIGH PRAIRIE X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1743,2025-11-24,888,1474,MUNGOS POLLO X 200 GR,1.0,10619.0,5.0,10619.0,11150.0
1742,2025-11-24,888,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,76499.0
1742,2025-11-24,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,76499.0
1741,2025-11-24,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1740,2025-11-22,644,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,76000.0
1739,2025-11-22,888,1917,CORREA PERRO ERGOFLUO G15/120 AMARILLO,1.0,21008.403361,19.0,21008.403361,25000.0
1738,2025-11-22,888,381,C MAX VITA ADULTO BUFFET FRANGO Y VEGETAIS 8 KG,1.0,112286.0,5.0,112286.0,117900.0
1737,2025-11-22,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,11000.0
1736,2025-11-22,888,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,44000.0,0.0,44000.0,44000.0
1735,2025-11-21,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1734,2025-11-21,200,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,99399.0
1734,2025-11-21,200,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,99399.0
1734,2025-11-21,200,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,99399.0
1733,2025-11-21,709,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,76900.0
1733,2025-11-21,709,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,76900.0
1733,2025-11-21,709,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,76900.0
1732,2025-11-21,888,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,45875.0
1731,2025-11-21,785,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,74699.0
1731,2025-11-21,785,2356,CHEF GUAU RES,2.0,23333.0,5.0,46666.0,74699.0
1730,2025-11-20,888,2356,CHEF GUAU RES,1.0,23333.0,5.0,23333.0,24500.0
1729,2025-11-19,888,393,TERMO BLU MULTICOLOR,1.0,18406.0,19.0,18406.0,21903.0
1728,2025-11-18,888,1427,HUESO FEMUR DE RES CALAMBOMBO X UNID,1.0,20000.0,5.0,20000.0,44707.0
1728,2025-11-18,888,2655,"TRAQUEA 6""",5.0,3523.809524,5.0,17619.047619999998,44707.0
1728,2025-11-18,888,1358,HUESO DE CERDO X 1,1.0,4376.0,19.0,4376.0,44707.0
1727,2025-11-18,785,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,78500.0
1727,2025-11-18,785,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,78500.0
1726,2025-11-18,888,2219,C MAX CACHORRO PERFORMANCE POLLO 2KG,1.0,38095.238095,5.0,38095.238095,40000.0
1725,2025-11-15,888,1358,HUESO DE CERDO X 1,1.0,4376.0,19.0,4376.0,5207.0
1724,2025-11-15,888,1304,PAÑUELO MENTA DOBLE FAZ L 5CA,1.0,25126.0,19.0,25126.0,29900.0
1723,2025-11-15,888,2573,INABA CAT SNACK CHURU 60 PIEZAS - BOX TUNA VARIETY,1.0,3333.333333,5.0,3333.333333,3500.0
1722,2025-11-15,888,1072,ARENA ROYAL CAT LAVANDA 5 KG,1.0,25966.386555,19.0,25966.386555,44900.0
1722,2025-11-15,888,2210,INABA CAT SNACK CHURU - POLLO Y QUESO,1.0,13333.0,5.0,13333.0,44900.0
1721,2025-11-15,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,11000.0
1720,2025-11-15,722,442,C MAX ADULT PERFORMANCE POLLO 22 KG,1.0,332273.0,5.0,332273.0,348887.0
1719,2025-11-15,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,34200.0
1719,2025-11-15,888,1389,"TRAQUEA DESHIDRATADA 10"" UND",1.0,7143.0,19.0,7143.0,34200.0
1718,2025-11-15,888,2359,CHEF GUAU CERDO,3.0,24285.714286,5.0,72857.14285799999,76500.0
1717,2025-11-15,888,2644,NAT CAT POLLO-SALMON-PAVO,1.0,4761.904762,5.0,4761.904762,5000.0
1716,2025-11-14,888,2209,INABA CAT SNACK CHURU - ATUN Y SALMON 56 GR,1.0,13333.0,5.0,13333.0,14000.0
1715,2025-11-14,888,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,998.0
1714,2025-11-14,888,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,998.0
1713,2025-11-14,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,2900.0
1712,2025-11-13,888,2628,INABA DOG SNACK CHURU 4 PIEZAS - POLLO Y QUESO,1.0,13333.333333,5.0,13333.333333,14000.0
1711,2025-11-12,888,321,TOW LOWLAND CREEK FELINE X 5 LB,1.0,90190.0,5.0,90190.0,94700.0
1710,2025-11-12,958,292,TOW ROCKY MTN X 5 LBS,1.0,90190.0,5.0,90190.0,94700.0
1709,2025-11-12,1154,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,252500.0
1709,2025-11-12,1154,1596,HYDRA U ULTRA DEMATTING AND FINISH SPRAY X 500 ML /16.90OZ,1.0,84033.613445,19.0,84033.613445,252500.0
1708,2025-11-12,888,1356,EF STRESS GOTAS 30 ML,1.0,26000.0,0.0,26000.0,26000.0
1707,2025-11-11,888,1047,CALCIUM MILK BONE 12 UDS 288 G,1.0,2381.0,5.0,2381.0,2500.0
1706,2025-11-11,888,2111,PLACA IDENT HUESO GRANDE ALUMINIO VERDE BASIC,1.0,25210.0,19.0,25210.0,54900.0
1706,2025-11-11,888,2633,COLLAR AJUSTABLE MYLU XS 2AN,1.0,20924.369748,19.0,20924.369748,54900.0
1705,2025-11-11,888,863,PALA RECOGEDORA SIFT GRIS,1.0,12605.0,19.0,12605.0,25100.0
1705,2025-11-11,888,2724,PAÑITOS MISTY PET,1.0,8487.394958,19.0,8487.394958,25100.0
1704,2025-11-11,785,2359,CHEF GUAU CERDO,2.0,24285.714286,5.0,48571.428572,51000.0
1703,2025-11-11,888,2613,TOW LOWLAND CRECK 500 GR,1.0,22857.142857,5.0,22857.142857,24000.0
1702,2025-11-10,644,2356,CHEF GUAU RES,3.0,23333.0,5.0,69999.0,73499.0
1701,2025-11-10,888,2655,"TRAQUEA 6""",1.0,4761.904762,5.0,4761.904762,13000.0
1701,2025-11-10,888,2650,HUESO CERDO,1.0,7619.047619,5.0,7619.047619,13000.0
1700,2025-11-10,1157,509,SET ARNES DODOPET ROJO TALLA L,1.0,67226.890756,19.0,67226.890756,80000.0
1699,2025-11-10,888,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,67500.0
1698,2025-11-10,888,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,67500.0
1697,2025-11-10,888,176,KONG GATO CATNIP NATURALS 1OZ,1.0,24537.815126,19.0,24537.815126,29200.0
1696,2025-11-08,888,2357,CHEF GUAU POLLO,2.0,24476.190476,5.0,48952.380952,51400.0
1695,2025-11-08,888,268,CARGADOR FULL,1.0,106981.0,19.0,106981.0,127307.0
1694,2025-11-08,888,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,42100.0
1693,2025-11-08,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1692,2025-11-06,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1691,2025-11-06,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,5462.184874,19.0,5462.184874,6500.0
1690,2025-11-05,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1689,2025-11-04,888,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
1688,2025-11-04,888,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,47399.0
1686,2025-11-04,709,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,75401.0
1686,2025-11-04,709,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,75401.0
1686,2025-11-04,709,2194,CHURU CHICKEN RECIPE WRAPS CHIKEN WITH SALMON RECIPE,1.0,3810.0,5.0,3810.0,75401.0
1686,2025-11-04,709,2192,CHURU CHIKEN RECIPE WRAPS CHIKEN RECIPE,2.0,3810.0,5.0,7620.0,75401.0
1686,2025-11-04,709,2628,INABA DOG SNACK CHURU 4 PIEZAS - POLLO Y QUESO,1.0,13333.333333,5.0,13333.333333,75401.0
1685,2025-11-04,27,1373,COUNTRY VALUE GATOS (2 KG),1.0,34571.0,5.0,34571.0,36300.0
1684,2025-11-04,1155,912,ARENERA HERCULES 39 EDEN,1.0,72437.0,19.0,72437.0,194200.0
1684,2025-11-04,1155,937,BEBEDERO PARA MASCOTAS ZF4,1.0,90756.0,19.0,90756.0,194200.0
1683,2025-11-04,888,1450,HUESO FEMUR DE CERDO X UNID,1.0,7429.0,5.0,7429.0,7800.0
1682,2025-11-04,888,2210,INABA CAT SNACK CHURU - POLLO Y QUESO,1.0,13333.0,5.0,13333.0,14000.0
1681,2025-11-04,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1680,2025-11-04,785,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,72899.0
1680,2025-11-04,785,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,72899.0
1679,2025-11-01,888,1598,HYDRA GROOMERS COLOGNE FOREVER VIP X130 ML,1.0,35630.0,19.0,35630.0,42400.0
1678,2025-11-01,888,1015,JUG VINILO JABALI,1.0,6180.0,19.0,6180.0,7354.0
1677,2025-11-01,888,1354,EF AGRESIVIDAD SPRAY 250 ML,1.0,25504.0,19.0,25504.0,30350.0
1676,2025-11-01,888,2576,EF ARMONIZAR SPRAY 250ML,1.0,26000.0,0.0,26000.0,26000.0
1675,2025-11-01,888,2502,JUGUETE PARA MASCOTA 3,1.0,6428.571429,19.0,6428.571429,7650.0
1674,2025-11-01,1154,1744,CEPILLO SLICKER PERRO M GRO 5944,1.0,26555.0,19.0,26555.0,128000.0
1674,2025-11-01,1154,2621,RENOVAPET ENJUAGUE BUCAL,1.0,45630.252101,19.0,45630.252101,128000.0
1674,2025-11-01,1154,477,SIMPARICA TRIO 2.5-5KG X 1 TAB,1.0,42100.0,0.0,42100.0,128000.0
1673,2025-11-01,200,2359,CHEF GUAU CERDO,1.0,24285.714286,5.0,24285.714286,100399.0
1673,2025-11-01,200,2355,CHEF GUAU ESPECIAL,2.0,22571.0,5.0,45142.0,100399.0
1673,2025-11-01,200,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,100399.0
1672,2025-11-01,888,594,JUGUETE GATOS X143,2.0,8403.361345,19.0,16806.72269,20000.0
1671,2025-10-31,888,2652,OREJA DE RES MINI,1.0,4761.904762,5.0,4761.904762,5000.0
1670,2025-10-30,888,2357,CHEF GUAU POLLO,1.0,24476.190476,5.0,24476.190476,25700.0
1669,2025-10-30,888,2732,SOFT CARE EYE CLEAN UP 100 ML,1.0,32521.0,19.0,32521.0,38700.0
1667,2025-10-30,27,479,SIMPARICA TRIO BLUE 10-20 KG X 1 TAB,2.0,51000.0,0.0,102000.0,102000.0
1666,2025-10-30,785,2355,CHEF GUAU ESPECIAL,3.0,22571.0,5.0,67713.0,71099.0
1665,2025-10-30,888,2091,PLACA IDENT CORAZON PEQUEÑO ALUMINIO ROSA BASIC,1.0,21008.0,19.0,21008.0,25000.0
1664,2025-10-29,888,2221,C MAX R. PEQ. PERFORMANCE POLLO 2KG,1.0,43690.0,5.0,43690.0,45875.0
1663,2025-10-29,888,1599,HYDRA GROOMERS COLOGNE FOREVER CANDY 130 ML,1.0,39412.0,19.0,39412.0,46900.0
1662,2025-10-29,1153,633,CEPILLO DE DIENTES DOBLE,1.0,2521.008403,19.0,2521.008403,53000.0
1661,2025-10-28,888,2210,INABA CAT SNACK CHURU - POLLO Y QUESO,1.0,13333.0,5.0,13333.0,14000.0
1660,2025-10-28,888,2715,SHED - X DERMAPLEX DOG 16 OZ,1.0,64286.0,5.0,64286.0,68498.0
1660,2025-10-28,888,1441,PATAS DE POLLO POR UNIDAD,1.0,950.0,5.0,950.0,68498.0
1659,2025-10-28,888,2514,PELUCHE DE HALAR,1.0,35294.0,19.0,35294.0,51400.0
1659,2025-10-28,888,2622,PELOTA MACIZA PUNTAS MEDIANA,1.0,5462.184874,19.0,5462.184874,51400.0
1659,2025-10-28,888,1008,ECOBAGS,1.0,2437.0,19.0,2437.0,51400.0
1658,2025-10-28,888,2355,CHEF GUAU ESPECIAL,1.0,22571.0,5.0,22571.0,23700.0
1657,2025-10-28,888,1527,F MAX CAT CASTRADO 3 KG,1.0,76190.0,5.0,76190.0,80000.0
1656,2025-10-27,888,909,"COMED Y/O BEBED AUT TASTY 1,5 LT EDEN",1.0,50420.168067,19.0,50420.168067,65900.0
1656,2025-10-27,888,2650,HUESO CERDO,1.0,5619.047619,5.0,5619.047619,65900.0
1655,2025-10-27,888,2584,JUGUETES DE FELPA FORMA DE COMIDA,1.0,6722.689076,19.0,6722.689076,8000.0
1654,2025-10-25,888,2654,PULMON X 60 GR,1.0,5047.619048,5.0,5047.619048,5300.0
1653,2025-10-25,888,2358,CHEF GUAU PAVO,1.0,26190.47619,5.0,26190.47619,38500.0
1653,2025-10-25,888,2690,GALLETA POLLO Y ZANAHORIA 200 GR - DOWOLF,1.0,10476.190476,5.0,10476.190476,38500.0
